id,j,branch,wavenumber,intensity,pressure,temperature,model,npoints,rms,amplitude,amplitude_std,center,center_std,sigma,sigma_std,gamma,gamma_std,fwhm,fwhm_std,height,height_std
17,8,R37,5795.74587,0.04168,27.0,313.15,Gaussian,31,0.0004628344920746,0.0018258755962501,7.452707525858685e-06,5795.744736371347,7.495463279172106e-05,0.0172788600593449,8.975965865503156e-05,,,0.0406886052449467,0.0002113678395792,0.0421566589103737,0.0001559064417176
18,8,R35,5799.95498,0.11925,27.0,313.15,Gaussian,29,0.0013957257869152,0.0048675339441115,2.1735375391279853e-05,5799.954791932032,7.648740936022797e-05,0.0161060830115489,9.141202792396434e-05,,,0.0379269263972556,0.0002152588722381,0.120567191017176,0.0004885150192506
19,1,P37,5643.06547,0.09159,27.0,313.15,Gaussian,34,0.0005939831847118,0.0041714210408148,9.388153586318162e-06,5643.065850442527,4.393953817004683e-05,0.0180389784142296,5.094858465062478e-05,,,0.0424785471493962,0.0001199747462462,0.0922533563751219,0.0001929038622836
20,1,P35,5647.0919,0.26464,27.0,313.15,Gaussian,34,0.0006333674007471,0.0121063612451974,1.0100508420333594e-05,5647.090964511072,1.6373242453475127e-05,0.0181859760592022,1.90814466292161e-05,,,0.0428247001437306,4.493337225442268e-05,0.2655749454451768,0.0002051587563762
21,2,P37,5621.02557,0.14576,27.0,313.15,Gaussian,34,0.0012010371225712,0.0066592119125177,1.903718073504139e-05,5621.024761406668,5.592110678313762e-05,0.0180954805641571,6.496342441145208e-05,,,0.0426115995420884,0.0001529771706851,0.1468124213196856,0.0003895588557694
22,2,P35,5625.01434,0.44061,27.0,313.15,Gaussian,33,0.0007061817893323,0.0194323233352657,1.107229177093124e-05,5625.014731936802,1.0833030905034684e-05,0.0175821831272098,1.259421533307057e-05,,,0.0414028764716162,2.9657110082922816e-05,0.4409222512144783,0.0002330298847152
23,3,P37,5597.79921,0.17055,27.0,313.15,Gaussian,32,0.0011586963606957,0.0075730804377087,1.872309914137669e-05,5597.798780037947,4.658650706243527e-05,0.0175990030708355,5.533886569202757e-05,,,0.0414424844112648,0.0001303130675541,0.1716700722048961,0.0003869722710273
24,3,P35,5601.7522,0.50486,27.0,313.15,Gaussian,33,0.0004558545271421,0.0220011003249199,7.060824208629183e-06,5601.752140483957,6.058779499412898e-06,0.017402679239701,6.998529886480205e-06,,,0.0409801771272328,1.6480278189814075e-05,0.5043573719459702,0.0001508361723504
25,4,P37,5573.40334,0.15967,27.0,313.15,Gaussian,33,0.0012927775419726,0.0070951222266181,2.0200614079474465e-05,5573.403135183796,5.40937112787086e-05,0.0175966118737302,6.288955085077018e-05,,,0.0414368535724975,0.0001480935721818,0.160857351413987,0.000425170140643
26,4,P35,5577.31678,0.47531,27.0,313.15,Gaussian,32,0.0012273646580378,0.0203961015199498,1.892408659985395e-05,5577.317453455679,1.7243474116352827e-05,0.0170853775759376,2.0061171868885267e-05,,,0.0402329888233694,4.7240448681044766e-05,0.4762474586960217,0.0004128990961124
27,5,P37,5547.85115,0.13019,27.0,313.15,Gaussian,33,0.0010335388421495,0.0057674012748552,1.6144486242559434e-05,5547.85167779341,5.308688242148469e-05,0.0175246303083576,6.159093767656298e-05,,,0.0412673499427266,0.0001450355723532,0.1312929453648095,0.000341279791677
28,5,P35,5551.72315,0.39049,27.0,313.15,Gaussian,32,0.0017724812337462,0.0165115152795687,2.687183099970424e-05,5551.724022616832,2.976744486823618e-05,0.016784945948066,3.426518140930873e-05,,,0.0395255264174248,8.068833433415926e-05,0.3924434372620243,0.0005984469167727
29,6,P37,5521.15957,0.10059,27.0,313.15,Gaussian,28,0.0018767256601246,0.003921148881307,2.823616831525885e-05,5521.160150079672,0.0001181935017091,0.0153178367286306,0.0001398061719812,,,0.0360707482853139,0.0003292183694211,0.102123568821385,0.0006735611054444
30,6,P35,5524.98638,0.28345,27.0,313.15,Gaussian,31,0.0020297166580257,0.0119776464546527,3.143337464584884e-05,5524.985474137118,4.722394792932877e-05,0.016723546979148,5.534746340354325e-05,,,0.0393809428974373,0.0001303333139028,0.2857282507810099,0.0006904767607173
31,7,P35,5497.11588,0.18474,27.0,313.15,Gaussian,30,0.0019001821993074,0.007644316986089,2.933756470240264e-05,5497.116236796206,6.736810125624018e-05,0.0163422754510813,7.946882809039506e-05,,,0.0384831170777154,0.0001871347854276,0.1866105738756009,0.0006576200982547
32,8,P35,5468.13048,0.10382,27.0,313.15,Gaussian,29,0.0011483408716191,0.0042316314222773,1.7839569722393292e-05,5468.130138980886,7.214722208909848e-05,0.0160887869396402,8.613876199836384e-05,,,0.0378861972612035,0.0002028412792713,0.1049287791981505,0.0004017095146625
33,9,R35,5808.20558,0.06069,27.0,313.15,Gaussian,31,0.0006504952943476,0.0025715876953023,1.0059357816751246e-05,5808.2052438219225,7.037321117487397e-05,0.0167202102851253,8.246256118203609e-05,,,0.0393730855836189,0.0001941844895579,0.0613577875110986,0.0002212456068345
1,0,R37,5683.55388,0.09794,27.0,313.15,Lorentz,34,0.0042752306826939,0.0064545139180232,0.0001273970549775,5683.553172245948,0.0003166109072149,0.0201164764621095,0.0005594697267592,,,0.0402329529242191,0.0011189394533175,0.1021319853735023,0.0016307919328019
2,0,R35,5687.6368,0.29181,27.0,313.15,Lorentz,34,0.011740970625907,0.0191076138690598,0.0003503817097094,5687.636898721486,0.0002935281180122,0.0200555890914213,0.0005179308439672,,,0.0401111781828427,0.001035861684932,0.3032642238616983,0.0044926335226291
3,1,R37,5701.97037,0.17782,27.0,313.15,Lorentz,33,0.0070209952419702,0.0118625353275836,0.000218467516117,5701.970036131666,0.0002984926113248,0.0204480496673038,0.0005383243384291,,,0.0408960993346076,0.0010766486757789,0.1846612510877914,0.0027403375725933
4,1,R35,5706.07966,0.52749,27.0,313.15,Lorentz,33,0.0196267832516954,0.0330758960305749,0.0005679164103997,5706.080214350896,0.0002653014231154,0.0192494726687442,0.0004660012228433,,,0.0384989453374884,0.0009320024448131,0.5469440820058339,0.0076500822987616
5,2,R37,5719.1552,0.22382,27.0,313.15,Lorentz,33,0.0094682505570781,0.0143580480283683,0.0002800213894442,5719.154858825077,0.0003044326256462,0.0196244708072181,0.0005391333778026,,,0.0392489416144363,0.0010782667579296,0.232888258593148,0.0036644196943957
6,2,R35,5723.28897,0.65892,27.0,313.15,Lorentz,33,0.0235976202655397,0.0407784065356005,0.000679621395659,5723.288085851115,0.0002561519215908,0.0190010517179926,0.0004472546704747,,,0.0380021034359852,0.0008945093385558,0.6831290551256749,0.0093104408054571
7,3,R37,5735.09519,0.2305,27.0,313.15,Lorentz,33,0.0100173200189689,0.0146668378459393,0.0002939929062282,5735.095215767327,0.0003113856301191,0.0194446919265975,0.0005491776933931,,,0.0388893838531951,0.0010983553880287,0.2400963566653987,0.003895934341426
8,3,R35,5739.2478,0.67925,27.0,313.15,Lorentz,32,0.0237853189715391,0.0414552762380916,0.0006841123371625,5739.248437293919,0.0002480672726236,0.0187683278431811,0.0004366974996036,,,0.0375366556863623,0.0008733950015143,0.7030794082496538,0.0094237224875524
9,4,R37,5749.78092,0.20169,27.0,313.15,Lorentz,32,0.0082793183477309,0.0129111535899229,0.0002493544232033,5749.779839811401,0.0002964791658092,0.0195698452779922,0.0005315626778477,,,0.0391396905559844,0.0010631253562425,0.2100041134568774,0.0032244601771519
10,4,R35,5753.95048,0.60951,27.0,313.15,Lorentz,31,0.0224931014860015,0.0364528103551219,0.0006451727441694,5753.950034191501,0.0002591633726425,0.01837732608275,0.0004583344438505,,,0.0367546521655,0.0009166688875461,0.6313916598426876,0.0090283201436431
11,5,R37,5763.19733,0.16449,27.0,313.15,Lorentz,31,0.0070305427568903,0.010276041830555,0.0002127446807911,5763.197261007089,0.000310970985581,0.0191053060232588,0.0005593560401041,,,0.0382106120465177,0.0011187120795269,0.171207194666116,0.0028165123089694
12,5,R35,5767.38195,0.47681,27.0,313.15,Lorentz,31,0.019569699795067,0.0282445797408075,0.000552131633562,5767.382060701641,0.0002842700572281,0.0181451211355991,0.0005000388462497,,,0.0362902422711983,0.0010000776943043,0.4954791585932065,0.007881092420511
13,6,R37,5775.33688,0.11528,27.0,313.15,Lorentz,31,0.0054309827947229,0.0070384823830075,0.0001586452234985,5775.3371432978,0.0003503973624887,0.0186093633355735,0.0006229364766903,,,0.037218726671147,0.0012458729545393,0.1203920082104122,0.0023298008431253
14,6,R35,5779.53469,0.33737,27.0,313.15,Lorentz,30,0.0144745253142586,0.0199888295885137,0.0004171542076315,5779.533861668504,0.0002983733253541,0.0181049231677532,0.0005317954997846,,,0.0362098463355065,0.0010635910009084,0.3514316127432882,0.0058719607505808
15,7,R37,5786.19016,0.07191,27.0,313.15,Lorentz,23,0.0038716425938315,0.003563705624543,0.0001100829569977,5786.187276493683,0.0003441581342114,0.0145684960032648,0.0006249944407225,,,0.0291369920065296,0.0012499888837239,0.0778640966592248,0.001802456999852
16,7,R35,5790.39362,0.21124,27.0,313.15,Lorentz,30,0.0093549514108762,0.012696249923912,0.0002736880280109,5790.394468279657,0.0003102462033817,0.0183479061928404,0.0005562645019627,,,0.0366958123856808,0.0011125290032431,0.2202617563650082,0.0037751779762847
17,8,R37,5795.74587,0.04168,27.0,313.15,Lorentz,31,0.0017976721041477,0.0026755517926307,5.554742349677232e-05,5795.744825406488,0.0003137263238205,0.0196117550444301,0.0005713291194644,,,0.0392235100888602,0.0011426582384814,0.0434257220543336,0.0007031867500647
18,8,R35,5799.95498,0.11925,27.0,313.15,Lorentz,29,0.005308494796537,0.0071307014879454,0.0001580872352532,5799.954803580921,0.000312959604446,0.018280805457707,0.0005690392204946,,,0.0365616109154141,0.0011380784397515,0.124161535595843,0.0021551777906271
19,1,P37,5643.06547,0.09159,27.0,313.15,Lorentz,34,0.0039801379413709,0.0060377443035903,0.0001187700312935,5643.065818691553,0.0003156498768032,0.0201346562243325,0.0005580319499635,,,0.040269312448665,0.0011160638999308,0.0954510354728001,0.0015177711352412
20,1,P35,5647.0919,0.26464,27.0,313.15,Lorentz,34,0.0102194207372731,0.0175279225715114,0.0003087149804023,5647.0909691605575,0.0002837089812109,0.0202840145207297,0.0005030349215072,,,0.0405680290414594,0.0010060698430361,0.2750595191717909,0.0038946060638302
21,2,P37,5621.02557,0.14576,27.0,313.15,Lorentz,34,0.0063335167942365,0.0096424783857826,0.0001911288132049,5621.024807526076,0.0003188372741019,0.0202060982326599,0.0005643257015563,,,0.0404121964653199,0.0011286514019548,0.1518995055546944,0.0024234710853828
22,2,P35,5625.01434,0.44061,27.0,313.15,Lorentz,33,0.0166218779817399,0.0280885127785313,0.0004942620584516,5625.014762723871,0.0002747057190996,0.0195598433485504,0.0004855793998501,,,0.0391196866971008,0.000971158799736,0.4571024181717505,0.0064880375226629
23,3,P37,5597.79921,0.17055,27.0,313.15,Lorentz,32,0.0068891263151809,0.0110449736808238,0.0002132447438456,5597.798834457122,0.0002988661715689,0.0198339494136936,0.0005389618040727,,,0.0396678988273873,0.0010779236071037,0.1772579124064094,0.002693519730411
24,3,P35,5601.7522,0.50486,27.0,313.15,Lorentz,33,0.0188665330048392,0.0317161358628074,0.0005522177669267,5601.752138570915,0.0002698760163519,0.0192859855698457,0.000474135609941,,,0.0385719711396914,0.0009482712222448,0.5234661199094429,0.0074050491268755
25,4,P37,5573.40334,0.15967,27.0,313.15,Lorentz,33,0.0070262025894216,0.0102832208197887,0.0002084287965314,5573.403149928014,0.0003168431915954,0.0196786042215844,0.0005617771557948,,,0.0393572084431688,0.001123554310757,0.1663355263395477,0.0027163533245199
26,4,P35,5577.31678,0.47531,27.0,313.15,Lorentz,32,0.0182672458837976,0.0295086571656984,0.0005356514233317,5577.317449323004,0.0002747675289412,0.0190350470093974,0.0004865386440378,,,0.0380700940187948,0.0009730772894661,0.4934528245142021,0.0072082133726756
27,5,P37,5547.85115,0.13019,27.0,313.15,Lorentz,33,0.0058066851035193,0.0083483114607988,0.000172763964176,5547.851723067294,0.0003229812206031,0.019563716173101,0.0005709625359955,,,0.039127432346202,0.0011419250699295,0.135830542763109,0.0022657341139153
28,5,P35,5551.72315,0.39049,27.0,313.15,Lorentz,32,0.0164463202183054,0.0238156916864725,0.0004692802354011,5551.724017247878,0.0002950866642391,0.0186376171356887,0.0005179068277519,,,0.0372752342713775,0.0010358136545573,0.4067456898572966,0.0065317744461019
29,6,P37,5521.15957,0.10059,27.0,313.15,Lorentz,28,0.0051062721596728,0.005732454274786,0.0001466090368178,5521.1600567501655,0.0003458644168218,0.0173566331629255,0.0006240047964724,,,0.0347132663258511,0.0012480095962356,0.1051296602188566,0.0021263148587083
30,6,P35,5524.98638,0.28345,27.0,313.15,Lorentz,31,0.012127065025485,0.0174015022200448,0.0003556455906489,5524.9854197750055,0.000302331603668,0.0187588538856062,0.0005395689757454,,,0.0375177077712125,0.0010791379521723,0.2952776574352656,0.0048248065595059
31,7,P35,5497.11588,0.18474,27.0,313.15,Lorentz,30,0.0082967520854028,0.0111406644070942,0.0002446334063167,5497.116214797346,0.0003164853349423,0.0184178976335329,0.0005684031529425,,,0.0368357952670659,0.0011368063059267,0.1925400957218533,0.0033478038963555
32,8,P35,5468.13048,0.10382,27.0,313.15,Lorentz,29,0.0045797809934259,0.0061958919086758,0.0001363017653382,5468.130137858977,0.000310214627971,0.0182463405440009,0.0005634937210194,,,0.0364926810880019,0.0011269874433595,0.1080881796054081,0.0018618073005341
33,9,R35,5808.20558,0.06069,27.0,313.15,Lorentz,31,0.0028034003223652,0.0037405099541924,8.258796935297456e-05,5808.20521789461,0.0003474596800029,0.018800050363579,0.0006206021730134,,,0.037600100727158,0.0012412043464153,0.0633318170133529,0.0012074732514218
1,0,R37,5683.55388,0.20749,76.9,313.15,Gaussian,88,0.0156108287718068,0.0176198283901348,0.0003168912756755,5683.5531603444615,0.0007694182511764,0.0376948317987861,0.0008061301717278,,,0.0887645438164177,0.0018982914473241,0.1864790086101952,0.0033062394579797
2,1,R37,5701.97037,0.38091,76.9,313.15,Gaussian,80,0.0228554764158079,0.0307566065384822,0.0004506027773261,5701.968773165903,0.0005796522229007,0.0348233772060488,0.0006097744095519,,,0.082002785112348,0.001435908965975,0.3523527106533997,0.0050758626586288
3,2,R37,5719.15331,0.48247,76.9,313.15,Gaussian,75,0.0257477670509853,0.0373271680466282,0.000495843811977,5719.15304477237,0.0004967869219779,0.0329964027415952,0.00052473793046,,,0.0777005891039632,0.0012356633768071,0.4513033250814431,0.0058831112826585
4,0,R35,5687.6368,0.60712,76.9,313.15,Gaussian,81,0.0349840409718968,0.0506260499792071,0.0007035592637735,5687.637303306969,0.0005663379537996,0.0360524312767465,0.0006008264167717,,,0.0848969862191082,0.0014148380575429,0.5602083438862737,0.0076303071298058
5,1,R35,5706.07966,1.10957,76.9,313.15,Gaussian,77,0.057750935806845,0.0896291579559639,0.0011484436928997,5706.078706107527,0.0005026769756638,0.034752111348643,0.0005361046658715,,,0.0818349668460117,0.0012624299883076,1.0289119433145373,0.0128829193976187
6,2,R35,5723.28709,1.41885,76.9,313.15,Gaussian,73,0.0694878718498811,0.1106446513315599,0.0013647000151991,5723.286287355284,0.0004648876889709,0.0334941970116935,0.0004992448021682,,,0.0788728050070761,0.0011756316448711,1.3178650519521362,0.0158316969200468
7,3,R37,5735.0933,0.51169,76.9,313.15,Gaussian,71,0.0264189954536566,0.0375740054166843,0.0004921920899013,5735.092994102411,0.0004618488080897,0.0312020199818379,0.0004880977893095,,,0.0734751406936315,0.0011493824349539,0.4804131319020315,0.0061821407022292
8,4,R37,5749.77715,0.47488,76.9,313.15,Gaussian,64,0.0204511801522195,0.0328357283216433,0.0003706202781638,5749.776774847095,0.0003676623615911,0.0289538799409123,0.000393168076275,,,0.0681811755624592,0.0009258400517655,0.4524285175439168,0.0049934520571562
9,5,R37,5763.19356,0.40054,76.9,313.15,Gaussian,55,0.0127977288296234,0.0249667399548216,0.0002215369005034,5763.193753829025,0.0002549104198984,0.0256533731011145,0.0002760250855396,,,0.0604090760459666,0.0006499893919328,0.3882642887474982,0.0033481019343055
10,6,R37,5775.33312,0.3028,76.9,313.15,Gaussian,47,0.0057254263520544,0.0170989851865504,9.620553119609368e-05,5775.333239383985,0.0001429599360177,0.0228967889242823,0.0001580144985066,,,0.0539178164946786,0.0003720957005437,0.2979242417155741,0.0016064380237145
11,7,R37,5786.1864,0.20538,76.9,313.15,Gaussian,42,0.0020862747184817,0.0109221468618994,3.4682443353218475e-05,5786.1863127523975,7.44380038978479e-05,0.0213627369171922,8.4154375935033e-05,,,0.0503054001473426,0.0001981684080483,0.2039676099047621,0.0006125227625408
12,8,R37,5795.74022,0.11997,76.9,313.15,Gaussian,333,0.0594053309402689,0.0911200770971503,0.0011784391414583,5795.84566878951,0.0005803141422061,0.0387744409890233,0.0005791295400771,,,0.091306829129772,0.0013637458269939,0.9375158533840692,0.0121258007301259
13,9,R37,5803.98517,0.06577,76.9,313.15,Gaussian,49,0.0015920184854315,0.003779079129003,2.665293913261836e-05,5803.985084245576,0.0001834544667426,0.0233131891645976,0.0002004057119221,,,0.0548983641085779,0.0004719193776472,0.0646687378960531,0.000440420823699
14,3,R35,5739.24591,1.50578,76.9,313.15,Gaussian,69,0.0706149093576959,0.1112371514012716,0.0013400032516888,5739.246114983901,0.0004273823439743,0.0315989729259387,0.0004587256845707,,,0.074409893425459,0.0010802164139681,1.404387577073542,0.016502174667949
15,4,R35,5753.94859,1.42154,76.9,313.15,Gaussian,63,0.0644277533962212,0.096020291242626,0.0011657396732837,5753.947257088481,0.000392197704794,0.0287414070286511,0.000420353986125,,,0.0676808400992082,0.0009898579709103,1.3328002973833837,0.0158096155015599
16,5,R35,5767.37819,1.20508,76.9,313.15,Gaussian,54,0.0436366931780332,0.073324863700957,0.0007550830325089,5767.378413586013,0.0002929905341078,0.0254621230694818,0.0003186023747688,,,0.0599587166464771,0.0007502512467554,1.1488590206017582,0.0114759458799692
17,6,R35,5779.53092,0.90089,76.9,313.15,Gaussian,47,0.0220540677291015,0.0498637798464863,0.0003669948285136,5779.529693811311,0.0001859975517588,0.0227249195013674,0.000204636942945,,,0.0535130949402101,0.0004818831666653,0.8753725625938459,0.006200796488198
18,7,R35,5790.39174,0.60213,76.9,313.15,Gaussian,42,0.0088209577570296,0.0313247783829871,0.0001447037460414,5790.390520453345,0.0001072468842828,0.0210576065645231,0.0001203208031653,,,0.0495868730902704,0.000283333833399,0.593456768071312,0.0026045875860894
19,8,R35,5799.95121,0.35762,76.9,313.15,Gaussian,38,0.0019264646983371,0.0175915551010911,3.117901401266979e-05,5799.950299726157,3.80693013514209e-05,0.0196859860801748,4.349895702875702e-05,,,0.0463569537413172,0.0001024322138561,0.3564980399774677,0.0005933863214829
20,9,R35,5808.19993,0.18653,76.9,313.15,Gaussian,39,0.0010720583121427,0.0093613182616214,1.742460377574444e-05,5808.200139662456,4.083587990184028e-05,0.0200628803025362,4.6465470342293294e-05,,,0.0472444717940183,0.0001094178192639,0.1861460459319578,0.0003263457217243
21,10,R35,5815.13036,0.09138,76.9,313.15,Gaussian,37,0.0001394136481289,0.004392394149846,2.2252553045109245e-06,5815.130027333666,1.0583711893919384e-05,0.0191375453216331,1.2082686061889144e-05,,,0.0450654744742881,2.84525507855266e-05,0.0915640849020119,4.35938317183255e-05
22,1,P37,5643.06547,0.19184,76.9,313.15,Gaussian,87,0.0142416305971725,0.0164416764175299,0.0002920193144501,5643.065301475691,0.0007660003847583,0.0381153396499929,0.0008082957793721,,,0.0897547641145963,0.0019033910645524,0.1720902992364226,0.0030049118069981
23,2,P37,5621.02369,0.31185,76.9,313.15,Gaussian,82,0.018474037886709,0.0258564704066132,0.0003673171495518,5621.023888547307,0.0005748393347743,0.0356861254215612,0.0006049509507182,,,0.0840344018652008,0.0014245505987571,0.2890546298327989,0.0040388290276095
29,3,P37,5597.79733,0.36059,76.9,313.15,Gaussian,79,0.0205402015195188,0.0290164675273533,0.0004034573519129,5597.7969733894815,0.0005448859792859,0.0345451133839522,0.0005741490746414,,,0.0813475238987985,0.0013520177210219,0.3350950441116569,0.0045780720031528
30,4,P37,5573.40146,0.34787,76.9,313.15,Gaussian,76,0.0199094532140045,0.0267191566086245,0.0003799381237257,5573.4006687935225,0.0005300041610615,0.0328435295726816,0.0005567020685884,,,0.0773406003083422,0.0013109331612963,0.324551043392458,0.0045420920730598
31,5,P37,5547.84926,0.3003,76.9,313.15,Gaussian,68,0.0143802189822939,0.0214222700522352,0.0002640379082466,5547.848766685332,0.0004181687594156,0.0300049085586748,0.000442689084817,,,0.0706561587721388,0.0010424531066302,0.2848283863004479,0.0034441478578907
32,6,P37,5521.15581,0.23822,76.9,313.15,Gaussian,63,0.0127047728106997,0.0161032111812123,0.0002301050244755,5521.153619396348,0.0004537723953362,0.028172291737875,0.0004868839524068,,,0.0663406760301829,0.0011465240690313,0.2280344164327161,0.0031645320470889
33,7,P37,5493.33427,0.16723,76.9,313.15,Gaussian,67,0.0141569418404196,0.0103959676296201,0.0002454615394676,5493.334453117029,0.0007100350912306,0.0264872066218186,0.0007474579436654,,,0.0623726038971911,0.0017601289155279,0.1565809221071215,0.0036124356229566
34,1,P35,5647.09002,0.54818,76.9,313.15,Gaussian,83,0.0324444955455442,0.0465451748256161,0.0006562797558708,5647.089863098279,0.0005859323969717,0.036800159387895,0.0006211867994015,,,0.086657751329803,0.0014627830914742,0.5045858335315093,0.0069799501490836
35,2,P35,5625.01434,0.91411,76.9,313.15,Gaussian,79,0.0485481654789636,0.0753718044105234,0.0009722729811692,5625.013863651424,0.0005168210376912,0.0354995843076024,0.0005504243257942,,,0.0835951311192284,0.0012961502099212,0.8470240312150615,0.0106883185941268
36,3,P35,5601.75031,1.0592,76.9,313.15,Gaussian,77,0.0552713704741358,0.0856449620248471,0.0010994872891526,5601.750301620214,0.0005036523007761,0.0347785217417031,0.0005375198530058,,,0.0818971585677974,0.0012657625013923,0.9824281315739436,0.0123185882828251
37,4,P35,5577.31489,1.03211,76.9,313.15,Gaussian,72,0.0516345552406396,0.0785110111808255,0.0009951559360317,5577.314708717685,0.0004647538411145,0.0324991077036151,0.0004961014940439,,,0.0765295488026271,0.0011682297227461,0.9637607180310396,0.0119269315747676
38,5,P35,5551.72127,0.88744,76.9,313.15,Gaussian,65,0.0397751282846598,0.0621742126572313,0.0007316385070859,5551.721127707933,0.0003916466771995,0.0295836804330047,0.0004194626519739,,,0.0696642423572482,0.0009877590400579,0.8384326437792613,0.0096303337043618
39,6,P35,5524.98261,0.6955,76.9,313.15,Gaussian,55,0.0231503654786002,0.043127863794507,0.0004021530377949,5524.982872991315,0.000268139859287,0.0256854853274539,0.0002904886679585,,,0.0604846945587951,0.0006840485249806,0.6698541591455636,0.0060604932693674
40,7,P35,5497.11399,0.4823,76.9,313.15,Gaussian,47,0.0093753830719874,0.0270830379912977,0.0001568405613215,5497.113592741102,0.0001469139145297,0.0228482085860979,0.0001621474464304,,,0.0538034185427151,0.0003818280497142,0.4728847527157896,0.0026301655370559
41,8,P35,5468.12671,0.29704,76.9,313.15,Gaussian,42,0.0029630455617264,0.0156634328197224,4.908992475650744e-05,5468.127109388704,7.384397491835521e-05,0.0212176319541437,8.319371229522688e-05,,,0.0499637040782567,0.0001959062175841,0.294510053171847,0.0008803441279296
1,0,R37,5683.55388,0.20749,76.9,313.15,Lorentz,88,0.0051218177116872,0.0236344143748965,0.0001715601367696,5683.553331566159,0.0002402695471529,0.0366320101199431,0.0003778002815784,,,0.0732640202398862,0.0007556005609865,0.2053686939810105,0.0013660958859429
2,1,R37,5701.97037,0.38091,76.9,313.15,Lorentz,80,0.0049401441318148,0.0417087561273841,0.0001631864770221,5701.969007844728,0.0001213416238141,0.034680392925616,0.0001927497788276,,,0.0693607858512321,0.0003854995565478,0.3828189034797736,0.0013594947949008
3,2,R37,5719.15331,0.48247,76.9,313.15,Lorentz,75,0.005710907597717,0.0508955995436137,0.0001864468415879,5719.153342286154,0.0001082332750187,0.0332387612062157,0.0001729261825996,,,0.0664775224124314,0.000345852364375,0.4874000297621861,0.0016105956337988
4,0,R35,5687.6368,0.60712,76.9,313.15,Lorentz,81,0.0058246829317003,0.0689039094737872,0.0001983495173891,5687.637395549321,9.229187938373335e-05,0.0361214981718154,0.0001476734856922,,,0.0722429963436308,0.0002953469707553,0.6071950955601229,0.0015743457221184
5,1,R35,5706.07966,1.10957,76.9,313.15,Lorentz,77,0.0086887221059921,0.1225377620576912,0.0002940917261907,5706.078944867965,7.431105561458775e-05,0.0351321516741653,0.000119708126503,,,0.0702643033483307,0.0002394162522467,1.1102360922428216,0.0023851336695837
6,2,R35,5723.28709,1.41885,76.9,313.15,Lorentz,73,0.0063063824578868,0.1518467381444385,0.000211835642554,5723.28645052718,4.15824563515627e-05,0.034086583361006,6.747171743587002e-05,,,0.068173166722012,0.0001349434350856,1.4179866465987718,0.0017592848640173
7,3,R37,5735.0933,0.51169,76.9,313.15,Lorentz,71,0.0051896236716493,0.0513197787253332,0.0001653727063303,5735.093160896795,9.029416644657026e-05,0.031544791071101,0.0001443637036518,,,0.0630895821422021,0.0002887274072834,0.5178539175378586,0.0015043832901537
8,4,R37,5749.77715,0.47488,76.9,313.15,Lorentz,64,0.0070088319253156,0.0452768541422066,0.0002214197650933,5749.777061308475,0.0001276451837424,0.0298014797698158,0.00020689760963,,,0.0596029595396316,0.0004137952193125,0.4836025266408923,0.0021029243985311
9,5,R37,5763.19356,0.40054,76.9,313.15,Lorentz,55,0.0087426750801428,0.0347755154308209,0.0002688645877339,5763.194008201738,0.0001792531533427,0.0269045460424299,0.0002949774992584,,,0.0538090920848599,0.0005899549992012,0.4114319870618152,0.0027827228045667
10,6,R37,5775.33312,0.3028,76.9,313.15,Lorentz,47,0.0086839606388881,0.0241167027188349,0.0002647594575131,5775.333428157382,0.0002270582569346,0.0245313600426149,0.0003818562893764,,,0.0490627200852298,0.0007637125779596,0.3129294591668222,0.0029362325755125
11,7,R37,5786.1864,0.20538,76.9,313.15,Lorentz,42,0.0068611710194353,0.0155948621812866,0.0002098836739512,5786.186420725406,0.0002569802339998,0.0233348558302095,0.0004426124163833,,,0.0466697116604191,0.0008852248314627,0.2127289346700262,0.0023804779840601
12,8,R37,5795.74022,0.11997,76.9,313.15,Lorentz,333,0.0093704368946769,0.1189791188161019,0.0002755040755736,5795.845857354422,8.318019203987071e-05,0.035988191417561,0.0001179201080144,,,0.071976382835122,0.0002358402157533,1.0523516164794304,0.0024328681277373
13,9,R37,5803.98517,0.06577,76.9,313.15,Lorentz,49,0.0019733580036951,0.0053030229561031,5.951396160612024e-05,5803.985331298595,0.0002373527125242,0.024787897124642,0.0003947609144682,,,0.049575794249284,0.0007895218290333,0.0680979390210894,0.0006610418465781
14,3,R35,5739.24591,1.50578,76.9,313.15,Lorentz,69,0.0080658946606258,0.1528707297885353,0.0002647883837711,5739.246257243696,4.889423509732757e-05,0.0322601338134485,7.931422636120332e-05,,,0.064520267626897,0.0001586284530734,1.5083715087266736,0.0023216301589664
15,4,R35,5753.94859,1.42154,76.9,313.15,Lorentz,63,0.008502110787014,0.1320471188040218,0.0002667334391885,5753.947388216323,5.199853528251177e-05,0.0293971814211924,8.43024330739353e-05,,,0.0587943628423848,0.0001686048664168,1.4297937131991687,0.0025685918091065
16,5,R35,5767.37819,1.20508,76.9,313.15,Lorentz,54,0.0144416599078286,0.1019197751367281,0.0004419129965938,5767.37857890293,9.906212211454696e-05,0.0265489254619706,0.0001632458102376,,,0.0530978509239412,0.0003264916201801,1.221973125739695,0.0046305593777255
17,6,R35,5779.53092,0.90089,76.9,313.15,Lorentz,47,0.0193789347989676,0.0699836499499738,0.0005800569527505,5779.529807526809,0.0001696798428093,0.024121733708547,0.0002835685850034,,,0.0482434674170941,0.0005671371705487,0.923502799855465,0.0065908763151379
