151 5379.854468 1.312E-65 8.930E+00.00940.06022124.35110.50-.017368             10              7                    P 22      232523 9 4 3 3 1 4   344.0  360.0,#,#,#,#
152 5380.184434 2.070E-33 1.162E+01.01710.088 6543.60130.35-.017899              4              2                    R  9      444523 9 4 3 2 1 4   168.0  152.0,#,#,#,#
151 5382.140026 1.764E-38 1.245E+01.00940.060 9331.53100.50-.017373              4              2                    R 19      354523 9 4 3 2 1 4   328.0  312.0,#,#,#,#
152 5382.969408 9.779E-67 2.840E+00.00930.06022266.23150.50-.017375              8              5                    P 32      442523 9 4 3 3 1 4   504.0  520.0,#,#,#,#
151 5383.682898 2.792E-66 2.859E+00.00930.06022286.54010.50-.017376              8              5                    P 32      232523 9 4 3 3 1 4   504.0  520.0,#,#,#,#
151 5383.750200 6.334E-33 1.166E+01.01710.088 6548.93280.35-.017907              4              2                    R  9      364523 9 4 3 2 1 4   168.0  152.0,#,#,#,#
151 5384.432145 5.521E-84 4.520E+00.00930.06030723.79550.50-.017378             16             11                    P 26      252523 9 5 3 4 1 4   408.0  424.0,#,#,#,#
152 5384.714068 2.843E-71 3.209E+01.00940.06024815.25300.50-.017379             12              9                    R 18      442523 9 4 3 3 1 4   312.0  296.0,#,#,#,#
152 5385.010115 3.183E-38 1.234E+01.00940.060 8962.96130.50-.017379              4              2                    R 18      444523 9 4 3 2 1 4   312.0  296.0,#,#,#,#
151 5385.230311 8.269E-71 3.226E+01.00940.06024831.56790.50-.017380             12              9                    R 18      232523 9 4 3 3 1 4   312.0  296.0,#,#,#,#
152 5385.537474 4.610E-68 6.735E-01.00930.06022644.93850.50-.017380              6              3                    P 40      442523 9 4 3 3 1 4   632.0  648.0,#,#,#,#
151 5385.779916 1.554E-81 2.727E+00.00930.06029521.62560.50-.017381             12              8                    P 35      252523 9 5 3 4 1 4   552.0  568.0,#,#,#,#
151 5386.006761 1.291E-67 6.777E-01.00930.06022669.27630.50-.017381              6              3                    P 40      342523 9 4 3 3 1 4   632.0  648.0,#,#,#,#
152 5386.059225 8.873E-34 1.172E+01.01420.077 6737.96060.50-.017382              4              2                    R 10      444523 9 4 3 2 1 4   184.0  168.0,#,#,#,#
151 5386.602309 3.497E-78 2.692E+01.04780.18128026.82430.35-.013401             16             12                    P  6      252523 9 5 3 4 1 4    88.0  104.0,#,#,#,#
151 5388.436189 9.577E-38 1.238E+01.00940.060 8971.73410.50-.017387              4              2                    R 18      354523 9 4 3 2 1 4   312.0  296.0,#,#,#,#
152 5389.136367 1.189E-78 2.669E+01.04780.18128011.99880.35-.013407             16             12                    P  6      452523 9 5 3 4 1 4    88.0  104.0,#,#,#,#
152 5389.201356 5.456E-82 2.687E+00.00930.06029498.82690.50-.017389             12              8                    P 35      452523 9 5 3 4 1 4   552.0  568.0,#,#,#,#
151 5389.621969 2.711E-33 1.177E+01.01420.077 6743.57220.50-.017390              4              2                    R 10      364523 9 4 3 2 1 4   184.0  168.0,#,#,#,#
