wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5406.878654,0.030914728571821204,P,10,-10,0.1,293,26,209,0.999981066562835,0.0011007062253790556,5.307467632224903e-07,5406.87862116748,1.5576779789913395e-05,0.0047361103622584055,2.037234777191327e-05,0.009570849199156961,1.706216156094956e-05,0.024507028899532605,1.5732981800506472e-05,0.03093127931095583,1.4132386067034723e-05
5438.0546540000005,0.06675819719865517,P,9,-9,0.1,293,36,240,0.9999990152172985,0.002690478374471894,2.7166211840569706e-07,5438.055121303569,3.4635855168499884e-06,0.004795203567626027,5.313239653653357e-06,0.011186527426117476,4.125077812735126e-06,0.027320433903544623,3.8116361824122783e-06,0.0668626092166204,6.599585975493514e-06
5468.143654,0.12778522054327568,P,8,-8,0.1,293,21,275,0.9999994551875756,0.005837470122265098,4.0513039598581075e-07,5468.143779170875,2.5323378178099517e-06,0.004895642179044424,4.563821275842468e-06,0.01302411488378813,3.288727205429581e-06,0.030654581510362138,3.031234230394865e-06,0.12782103442787954,8.921297466213647e-06
5497.129654,0.20684772172255184,P,7,-7,0.1,293,31,331,0.9994051800047236,0.011309690246362969,2.2818148715235687e-05,5497.129886801872,8.114077734680425e-05,0.0009554424863900124,0.0008026191785206286,0.01711559831586662,0.00010780277788433341,0.034389384545968335,0.00011080961148157092,0.20968423993394555,0.0004764900052360642
5524.999654,0.28970245924437843,P,6,-6,0.1,293,47,405,0.9999991759267424,0.019050623408583822,1.3360416612438365e-06,5524.999400975389,2.9735319480272057e-06,0.005207257315694713,8.338370875996874e-06,0.019684165309840074,4.855049263913505e-06,0.04309304888279636,4.479410439888967e-06,0.2899392517598931,2.170703334941391e-05
5551.7376540000005,0.3634364094686058,P,5,-5,0.1,293,49,486,0.9999992566557173,0.028475457600534215,1.7347520285579825e-06,5551.737758847023,2.7281774125689306e-06,0.005468422413640872,9.295811768315616e-06,0.023769388658922974,4.868613234943959e-06,0.05101345266363988,4.747831675022134e-06,0.3637224862201229,2.4258870862940826e-05
5577.330654,0.41766090556641544,P,4,-4,0.1,293,85,553,0.9999991881316911,0.03711216350715352,2.210426222240726e-06,5577.331097971258,2.770568347803683e-06,0.005746553642469454,1.0600440973457343e-05,0.027128609328734288,5.223606994849841e-06,0.057654671699900226,5.318370545380595e-06,0.418086093670625,2.7584729019450394e-05
5601.765654000001,0.45055297537611516,P,3,-3,0.1,293,48,569,0.9999989794001146,0.04125351642411884,2.714708681471564e-06,5601.765664361382,3.0959117871661594e-06,0.005933203517645147,1.2043131657660192e-05,0.02795209328265824,5.904364777016807e-06,0.05941836512785713,6.12421055894393e-06,0.4509796451032971,3.302155476046175e-05
5625.027654,0.4343744829588758,P,2,-2,0.1,293,76,537,0.9999989297588001,0.037527935561119774,2.609051272013278e-06,5625.027953436805,3.225093318949352e-06,0.005831561002462571,1.169194385644636e-05,0.02628224216842473,5.996580207993657e-06,0.05615526766251153,5.9855835746782886e-06,0.4348220629411652,3.3282629797532306e-05
5647.104654000001,0.3114083063543026,P,1,-1,0.1,293,47,479,0.99999949117381,0.024030244134425338,1.2190718390728028e-06,5647.104726217054,2.2918192279198682e-06,0.005406781181695186,7.626665996354475e-06,0.02340585769332687,4.021242040325788e-06,0.05025933998272668,3.858228112806134e-06,0.3116015261138338,1.7227671998635418e-05
5687.649654000001,0.35181980176825667,R,0,1,0.1,293,47,460,0.9999990718134283,0.026158593104679162,1.8306709227999278e-06,5687.650144716887,3.140490737679957e-06,0.005533876285188366,9.715720880496643e-06,0.022403481157216576,5.400644459397858e-06,0.048543869842718426,5.0852002775024575e-06,0.35222884737794774,2.663005673208237e-05
