wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5723.301654000001,0.857212608033565,R,2,3,0.1,293,72,693,0.9999482555190444,0.09671461558783839,4.152860022784299e-05,5723.301763249128,2.138729680697523e-05,0.010732709915148853,6.723814349936348e-05,0.03259280552390775,4.547109095517297e-05,0.07433383135155079,4.937320673236827e-05,0.8646658852176313,0.0004014470570086728
5739.262654,0.8588264023139061,R,3,4,0.1,293,86,676,0.9999453590234976,0.09470242989914163,4.239967261190312e-05,5739.262484057838,2.2151355183918642e-05,0.010569407645170392,6.832767737746285e-05,0.0318351022882854,4.670118314269158e-05,0.0727359989885975,5.0016927351893434e-05,0.865770838653676,0.0004183158613868592
5753.964654,0.8319926738137667,R,4,5,0.1,293,86,595,0.9999527651060752,0.08074891821176922,3.605550380898984e-05,5753.964547061035,2.124710104205862e-05,0.009404717647771565,6.0655833289660805e-05,0.027982439857664743,4.2617343474150376e-05,0.06410743884900219,4.2598083178318984e-05,0.8382926785809117,0.00040057539558207547
5767.396654,0.7711416289507208,R,5,6,0.1,293,70,485,0.9999633467045581,0.06121662853433085,2.677051610795404e-05,5767.39687537081,1.9799895703963468e-05,0.007887725960550873,5.0208877482411315e-05,0.02282492829985716,3.6243277217141744e-05,0.05262442195128835,3.289161088887882e-05,0.7757568836216253,0.0003559935800947735
5779.548654,0.6677917964931803,R,6,7,0.1,293,51,377,0.9999634557771752,0.04145473697865443,2.0374170217007934e-05,5779.548758880183,2.080616501418747e-05,0.006644675407264933,4.3999797035588655e-05,0.01760286073483469,3.297896330023612e-05,0.04147684370642661,2.8609974358615818e-05,0.6711049360124928,0.00033689848600045665
5790.409654000001,0.5232834037291507,R,7,8,0.1,293,66,285,0.9999718652676504,0.024982307497761314,1.2394109237148949e-05,5790.409687597532,1.8866123526075414e-05,0.006044583981512919,3.0182074144704143e-05,0.012948697817698751,2.4994568579732373e-05,0.0324959916191407,2.1967507530668867e-05,0.5262844097665044,0.0002549420132679688
5799.969654,0.3377393677492533,R,8,9,0.1,293,26,233,0.9999410515192677,0.013447009539880261,1.0837386899967637e-05,5799.970055997387,2.8318304479595364e-05,0.005464597455456244,3.768670640891103e-05,0.010561913186944993,3.246502325214676e-05,0.027486521502912184,2.934881496116378e-05,0.3385227387467461,0.00025819080963709743
5808.219654,0.1777236649833962,R,9,10,0.1,293,26,205,0.9999946487767098,0.006336394339904405,1.6633269847383053e-06,5808.219739250051,8.797552683654397e-06,0.005253953963793578,1.0258638448591537e-05,0.0092114575138863,9.253013179528233e-06,0.0249015151500828,8.358263580149428e-06,0.17800938285321688,4.306197989550552e-05
5815.149654000001,0.08202498877170195,R,10,11,0.1,293,36,179,0.9999344459671415,0.002608414483660393,2.6191282288663173e-06,5815.149812310771,3.2117988370177305e-05,0.0051431022357070755,3.235317771256416e-05,0.007876662990668193,3.1025721058258236e-05,0.022579015912783905,2.766864544189525e-05,0.08213472690130597,7.36241021017326e-05
5820.751654000001,0.03161599130278547,R,11,12,0.1,293,26,168,0.9999998314041681,0.0009512772183412621,5.060147328921248e-08,5820.751377841025,1.667797326623412e-06,0.005083707830668138,1.5661681255254952e-06,0.0072881915870393055,1.5452744897229856e-06,0.021552214858595854,1.366024659429973e-06,0.03164164791578142,1.4799805941615638e-06
5374.629654,0.030568337291392633,P,11,-11,0.2,293,36,362,0.9999999913838903,0.0018005222549791755,1.3584667635767095e-08,5374.62917542282,3.03439670261438e-07,0.004692511772181052,8.091270742478654e-07,0.017622690887160175,4.682583012497204e-07,0.03862018403136916,4.3331314566688416e-07,0.0305869683780053,2.4521325533310927e-07
5406.878654,0.07614317234342938,P,10,-10,0.2,293,26,397,0.9999999694161028,0.004895055196344311,6.656087471610294e-08,5406.878684116802,5.656111960849216e-07,0.004768836763890949,1.6720110710748496e-06,0.019399903710146937,9.166172047833507e-07,0.042006907568261906,8.552070339663071e-07,0.07615253830247716,1.113008878240673e-06
5438.0546540000005,0.157057480563623,P,9,-9,0.2,293,43,468,0.9999999274577835,0.01181447221408688,2.2839715556147954e-07,5438.055136347645,8.45791250172525e-07,0.004908057490524698,2.9994449552081805e-06,0.022960661020967055,1.4857359448705739e-06,0.048846344538796674,1.4368639379405516e-06,0.15714886461899702,3.3299132716806973e-06
5468.143654,0.28277622955001547,P,8,-8,0.2,293,48,554,0.9999998010342108,0.025097308673013186,7.368345427110579e-07,5468.143769669037,1.3503886368596134e-06,0.0052140543789297444,5.645547836382601e-06,0.027307463782500208,2.5525709269267744e-06,0.05742519407831313,2.628498946274017e-06,0.282876862850329,9.258070348892425e-06
5497.129654,0.42499363416302394,P,7,-7,0.2,293,48,692,0.9999995714184929,0.04696436924501346,1.7944989757116706e-06,5497.129988155838,1.8955212122680363e-06,0.005932769390230852,9.697016442119803e-06,0.034173191749447274,3.885018803849341e-06,0.07127934208311565,4.529745091872906e-06,0.42531240753362015,1.8613108740072593e-05
5524.999654,0.5525250573000555,P,6,-6,0.2,293,71,880,0.9999991164780206,0.07761946804492115,3.7366481536416258e-06,5524.999380971706,2.651698876456481e-06,0.007378213484414142,1.5543545259772585e-05,0.04348634789057754,5.9147375295482365e-06,0.09054421185175653,7.413401535213205e-06,0.553042813284436,3.021611897521946e-05
5551.7376540000005,0.6502603629984645,P,5,-5,0.2,293,86,1091,0.999998141806206,0.11323463990873878,7.064213297577382e-06,5551.737745964442,3.8428046546185314e-06,0.009636513099566812,2.4158548983480347e-05,0.05371249907426462,9.276720077364949e-06,0.11233406536107571,1.209335816033089e-05,0.6512585734049011,4.534017831236613e-05
5577.330654,0.7136729946177964,P,4,-4,0.2,293,80,1270,0.9999965633241423,0.14491844372278456,1.1391367287804559e-05,5577.331087043706,5.2949646417965355e-06,0.01207208554010658,3.345818248839899e-05,0.0623112955100269,1.3546386788637288e-05,0.1312149023262166,1.7603817833948245e-05,0.7151705050731043,6.099740210521233e-05
