wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5438.0546540000005,0.03395558963298961,P,9,-9,0.1,293,36,238,0.9999955925828962,0.0013576686101546276,2.9133804687044655e-07,5438.055102966828,7.335743506738227e-06,0.004766532814387547,1.116312320158479e-05,0.011092846701614423,8.678599083563769e-06,0.02711153632613749,8.02319801726289e-06,0.03400779783671336,7.123918435473901e-06
5468.143654,0.06607560292241843,P,8,-8,0.1,293,26,271,0.9999998667479003,0.0029708791979890514,1.0273529743670742e-07,5468.143774974748,1.253349972788602e-06,0.004814652063394875,2.230785636917719e-06,0.012820052439089513,1.605223143501994e-06,0.030167332428781217,1.483688129290136e-06,0.06609822012964697,2.294874362917309e-06
5497.129654,0.1094090286346665,P,7,-7,0.1,293,21,322,0.999999751633241,0.005774425555716334,2.484359591038971e-07,5497.12999877693,1.6791680874818507e-06,0.004896929423239271,3.6785360482795636e-06,0.015458481758296727,2.391213520297066e-06,0.03496755831380276,2.1956019517270556e-06,0.10945723914992989,4.8785676578449815e-06
5524.999654,0.15720848322042202,P,6,-6,0.1,293,43,389,0.9999997977619289,0.009929650659749767,3.5093870629318463e-07,5524.999395751741,1.4812471168104152e-06,0.004979948405924306,4.076316845678552e-06,0.018923210380643596,2.352703818197788e-06,0.041393149648857895,2.17121892850993e-06,0.15728754051507673,5.923863346507262e-06
5551.7376540000005,0.20215064671869654,P,5,-5,0.1,293,42,461,0.9999998391515251,0.015018230594996185,4.3579309108254463e-07,5551.73775776207,1.2830917271145798e-06,0.005083002167986517,4.302526462720969e-06,0.022590105247886627,2.220950148121723e-06,0.04834844073432288,2.119550558718009e-06,0.2022206878473372,6.3931733916479054e-06
5577.330654,0.23688854389834735,P,4,-4,0.1,293,47,520,0.9999998439473811,0.019754189639743347,5.31293096995877e-07,5577.331099633151,1.23281356328196e-06,0.005191631232848715,4.741926629044267e-06,0.02554617100490819,2.2478609187544556e-06,0.05405111982935277,2.2494262264205066e-06,0.2370301109679172,7.06139095395403e-06
5601.765654000001,0.25875306096828643,P,3,-3,0.1,293,47,531,0.9999998126071996,0.02208979694622981,6.440381805318883e-07,5601.765666374821,1.3492262204409357e-06,0.005268105811637724,5.258594362930925e-06,0.02617573638798054,2.4832392084880614e-06,0.055327962785672875,2.491480415491596e-06,0.2588530712989821,8.362564340113759e-06
5625.027654,0.24791920843494197,P,2,-2,0.1,293,42,502,0.9999997919222473,0.02003850352255604,6.336858066096814e-07,5625.027954360995,1.4448351223280502e-06,0.005248493473425653,5.2149915877019465e-06,0.024683039425463238,2.591133281716466e-06,0.05247951232907959,2.516532766249198e-06,0.24803905406322937,8.604099544751871e-06
5647.104654000001,0.17018574750387816,P,1,-1,0.1,293,37,457,0.999999883756057,0.012565031311332242,3.110375851524342e-07,5647.104724732607,1.106258396120515e-06,0.005113743391765846,3.623402298091984e-06,0.022426510150617973,1.8911249243758145e-06,0.048077396359087456,1.789725532755338e-06,0.170234178827883,4.577468340348753e-06
5687.649654000001,0.1949036093536729,R,0,1,0.1,293,43,436,0.9999997847988042,0.013772090980427365,4.7488071164829907e-07,5687.650141785757,1.527631821837799e-06,0.005187077904886261,4.654603717506243e-06,0.021331252013937763,2.5439372836334787e-06,0.04611887609014896,2.379622960597492e-06,0.19505317263330052,7.250450302638102e-06
