wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5341.321654,0.02237877190876303,P,12,-12,0.1,295,31,173,0.9999664589743952,0.0006819080011497558,4.936395920766372e-07,5341.32145260356,2.1676330577277338e-05,0.004680108330554211,2.3260144919919646e-05,0.007745130226567698,2.150106377196883e-05,0.021450338361646525,1.9444523244849838e-05,0.022390324121869632,1.470280323433049e-05
5374.629654,0.060875388502718564,P,11,-11,0.1,295,26,194,0.9999778478384606,0.0020467668750629997,1.1186105775897957e-06,5374.629236572789,1.713246201342502e-05,0.004733454588957409,2.08162002345047e-05,0.008846880550180958,1.8114299900302467e-05,0.02331735470933523,1.664047611258694e-05,0.060963531174091125,3.1081771653222165e-05
5406.878654,0.14862005621731544,P,10,-10,0.1,295,26,215,0.9999987825776896,0.005448470844171938,6.553100651068713e-07,5406.878676974955,3.929689074982885e-06,0.004873629891394837,5.265913191783702e-06,0.009849483727294439,4.42316704955131e-06,0.025219831550117127,4.045427222586293e-06,0.14878055908053509,1.7005020594850414e-05
5438.0546540000005,0.2964478594338259,P,9,-9,0.1,295,25,256,0.9982826669240821,0.012932509439883999,5.096425126225191e-05,5438.0549781855025,0.0001437342822953434,0.00034118673222338636,0.002716954090389484,0.013728153704301582,0.0001589067566919729,0.027481623395068298,0.00017290851620196596,0.2996766912515702,0.001315414617215851
5468.143654,0.4991955508538173,P,8,-8,0.1,295,71,313,0.9999850900205403,0.025832852397325023,8.834699825470991e-06,5468.143806349179,1.309201813912987e-05,0.005679995871945842,2.5218380781880892e-05,0.01461259658082803,1.8927783752036253e-05,0.03469990034740933,1.6710322352897516e-05,0.5010968348873882,0.0001731108696859625
5497.129654,0.6886098863897816,P,7,-7,0.1,295,52,406,0.9999739992849728,0.04586560015111257,1.8367770319559475e-05,5497.130042480149,1.6759891731203754e-05,0.006647491424802143,3.9759334574414604e-05,0.01916540690024282,2.8507416445228623e-05,0.04422501072445413,2.5141370962592305e-05,0.6918003186111708,0.0002878802365009623
5524.999654,0.8200720724041666,P,6,-6,0.1,295,64,538,0.9999544034049561,0.07216186620896542,3.337505832975077e-05,5524.99938377884,2.0792830839837982e-05,0.008615570459809263,5.725867020754727e-05,0.025334117857892524,4.075422420498737e-05,0.058194655719422186,3.950791334192141e-05,0.8259610814166474,0.00040656554371519066
5551.7376540000005,0.8953589483118746,P,5,-5,0.1,295,76,691,0.999912831124616,0.10119567147136521,5.6640137623073575e-05,5551.737715179947,2.7209675689161652e-05,0.011451552181729052,8.311944171230728e-05,0.03216797458659992,5.899409569302e-05,0.07468920234384821,6.428879576259164e-05,0.9055570452730285,0.000543246642231238
5577.330654,0.9324977721252867,P,4,-4,0.1,295,74,824,0.9998621178445113,0.12608023383063233,8.094336251128464e-05,5577.33102568779,3.3561559363748855e-05,0.01431581905096485,0.0001099032776997142,0.038012459894962713,7.825849606428785e-05,0.08951342673037507,8.990247489403297e-05,0.9455821480811274,0.0006409359938962766
5601.765654000001,0.9491613177422143,P,3,-3,0.1,295,83,873,0.999813486368494,0.13635023063173868,9.898019581114603e-05,5601.765603906568,3.893969159325557e-05,0.015758090616746212,0.00012826537211907058,0.03989732605144597,9.33137433077355e-05,0.0951565371070352,0.00010758191515429386,0.9657933299868174,0.0007308245609404918
5625.027654,0.9408870523610696,P,2,-2,0.1,295,91,810,0.9998329692854585,0.12534220314755057,8.959267151784272e-05,5625.0278806926635,3.7178124403770585e-05,0.01452433534804537,0.0001176693573145718,0.03712764529882284,8.624223338091703e-05,0.08831857836354218,9.787211236939466e-05,0.9557792102946605,0.0007191124810709317
5647.104654000001,0.8425623274738174,P,1,-1,0.1,295,88,645,0.9999540459844469,0.08863152248279982,3.7258198811604815e-05,5647.104700534764,2.0291976375872164e-05,0.00984165573640422,6.267256198280328e-05,0.030525365377983837,4.215940639516017e-05,0.06930373159531901,4.464568287045322e-05,0.8486812171628207,0.00038584415543889
5687.649654000001,0.8832748877679991,R,0,1,0.1,295,123,644,0.999917588229938,0.09305150099211451,5.274776318547034e-05,5687.650097781902,2.729985619162546e-05,0.010769131427201262,7.869186224445723e-05,0.02996791508256269,5.7182280053682036e-05,0.06974022858660442,5.947505068446419e-05,0.89241180900919,0.0005404588206407267
5706.093654,0.9739412870239853,R,1,2,0.1,295,64,852,0.9996356814632607,0.13780373729176798,0.00014300792302679192,5706.093642608304,5.5155745269681807e-05,0.017172409016611156,0.00016663792956738023,0.03798520877954792,0.00013258523105568872,0.09432883256921593,0.00014795177865182954,0.9969142145927858,0.0010602953075205962
5723.301654000001,0.9863548555509023,R,2,3,0.1,295,134,955,0.9994725108559205,0.1573528295897897,0.00018597714060620307,5723.301654031597,6.616020652986246e-05,0.02031379323014393,0.00020684955202278276,0.04196117221545864,0.0001685007368158497,0.10661992212020463,0.0001881231892858049,1.0140548239506202,0.001192733515785219
5739.262654,0.9868066613477163,R,3,4,0.1,295,95,935,0.9994532177817627,0.15431685538840395,0.0001875934029345901,5739.262436828704,6.757013054745867e-05,0.019542520926602858,0.00021071456679662483,0.041337739362991566,0.00016971471078037326,0.1041836013555934,0.00019027479839733836,1.015278432205596,0.0012393297664507698
