sigma,gamma,fwhm,wv_mean,wv_std,int_mean,int_std,int_max
1.5068450975403314,1.804605362853783,5.855433771381819,17979.880012336485,9.568898192106287,0.06388761226089582,0.08368121806126956,0.2852522817128373
0.33653710470891984,1.2445636838949372,2.734398175879786,4978.9096068329945,4.568811358817813,0.4597405837765765,0.5457336677337742,1.940285553417317
0.7269874393135356,1.8732830813610466,4.4466593080976216,39418.77243063386,7.513844516735142,0.34142214378574176,0.4191295879797682,1.4801567046460697
0.9338522473080995,1.4778970732642576,4.17414827581106,41469.79868371051,6.969086202391434,0.29246740088375556,0.37509934119369376,1.2991590285957961
0.6316815267705225,0.4345318094099848,2.0061209353279765,38572.63724867152,3.0809722165580418,0.4695942291357249,0.6328867692988639,2.0802053185073346
0.6070807303586963,1.5509384000062074,3.690081005847757,27906.48916729263,6.235897411741196,0.234219725247516,0.28776016462291604,1.0159848581770106
1.88279120498823,1.8576053023720134,6.745103896348655,8720.901680714867,10.808397650853705,0.13301429431129608,0.17634324518080713,0.5937197753357351
0.15847619440192684,1.9231688497224313,3.885077302655358,25978.596499509888,6.01520383214724,0.1535929393686751,0.16788381722003276,0.5953786302850759
1.5564348090341276,0.544218660781421,4.281852821807511,37412.07659600776,6.070131330658968,0.29075843260556417,0.3969315116914932,1.2526217579314236
1.715009275755165,1.200917017746459,5.474445348951869,33914.962724584984,8.425975919593913,0.04618463748378805,0.06220520973076354,0.20470086806153295
0.768040139945839,1.6356047841822945,4.112992216634916,27316.306399400182,6.945667417963704,0.03738137499730229,0.04671171303107795,0.1639495727101206
0.29859335134099885,1.5962157312108955,3.350606026053842,46338.087618364276,5.475315249699644,0.24392785134648928,0.28062401385599345,0.999404655643612
1.9658598934717633,0.7394417754491849,5.470758311467386,10543.182519301072,7.817346675861491,0.2903508260901791,0.3961624439030892,1.2550253023070634
0.36159441431551387,1.9604205054423238,4.109970322142585,37709.144346284695,6.7097861295096495,0.2581737422263518,0.2966847513111969,1.0565939920899143
1.931311509226576,0.4157666191507192,5.008869172314707,16121.53196062688,6.782209768190535,0.35554261111235885,0.48564801489138315,1.4996856669613519
1.0668508764134321,1.3929527877623835,4.316519635599766,46753.312250074836,7.107945933841665,0.031248757193971227,0.04068163631753292,0.13940173789551008
0.9450133383990387,0.7285847241888328,3.1054088847631087,29326.598609631623,4.836095139258728,0.06287569180118945,0.08437081110992457,0.2794317093011152
0.10184770619917982,0.7826230573607709,1.6038111334802412,14678.406736488365,2.5558016922265554,0.6173518701158479,0.692006501774831,2.461438602756193
0.3198571100820229,0.9027591770012218,2.0937726947762725,3650.159454573639,3.5329203679884778,0.38985394461108774,0.47450209799877624,1.679529797708413
1.6148129060344043,1.232360382654497,5.2895279715731345,2734.999521011866,8.227304518246854,0.13970803192870412,0.18754844742500776,0.6207268137223734
1.2049079779525236,0.5919924327603985,3.5233259173272273,2081.656211788877,5.19239448003725,0.4255553716387957,0.5786181014507105,1.8613632283946748
1.8023357956415405,0.45532640240473277,4.752126007902949,35851.35915370536,6.523829960211528,0.426533002833268,0.5827684130689934,1.8111660359960267
0.8066385094149928,0.7377465802494145,2.808635975392412,21154.78175014674,4.462716223345106,0.543072141408156,0.7229409491631256,2.421859363510539
1.7425107791336651,1.5235705988018255,5.970518515020166,25531.978773646624,9.43779789744438,0.06453209800198408,0.08610099135389457,0.287575295680172
1.0844550059314353,1.2544979139946448,4.149378425381012,35896.98896849683,6.758730844563617,0.1314643117267266,0.17259539346407077,0.5870760065312582
1.7754796506302972,1.1548066775836643,5.551656930154714,1532.0167933335574,8.467471243723743,0.2032257975759445,0.27440713923956617,0.8986053768541962
1.2210979169060332,1.4731789366824455,4.760893576185703,9876.185516703386,7.785488933532669,0.040996390925138355,0.05367091576014441,0.18303611151119883
0.3762885910716185,0.827954369877024,2.059662673971152,37932.64132641061,3.4798280782697977,0.6919416808018186,0.8620507460795119,3.02924535040054
0.31917751953454876,1.0504535830996358,2.356517292591566,20511.81758241502,3.9577401922802813,0.08246164725264654,0.09893580567602432,0.3512179691079429
0.4596402855205943,1.0595952181661252,2.5973434314292287,28957.583124271776,4.3900429852367475,0.04371190541742771,0.05422325584149685,0.19084582805342779
0.5840409172297631,1.2457994667207604,3.131041995506761,17008.81311032605,5.28757912922166,0.25732041510433706,0.32149893263809465,1.1284712355975863
1.501218612357474,1.9046620291651752,5.99131889043556,26227.95182976766,9.841767377464812,0.15462326887701858,0.20171537762363873,0.690027355586673
0.4377182601635188,0.8163845891845112,2.153519807497692,43983.16230608775,3.6239051833531866,0.2137768935451254,0.2703512086661767,0.9437746586221323
1.5663152357050958,0.47824589305924525,4.226504264783561,20537.649938165705,5.908044683947056,0.18350579948535714,0.2506699617801328,0.7857310322417321
0.4844691355131445,0.11571272302799973,1.2696320474018725,37044.45580363124,1.734309230900636,1.3779989786451938,1.8826474732113618,5.837396278296903
0.5777835190553797,0.6574934630833851,2.1949082511727447,4605.037748738964,3.569505213051632,0.6131957742101697,0.8059133468525473,2.7384542948916897
0.5127160113194666,0.5426909659488823,1.8890387874185004,5626.791212543741,3.0497457345376655,0.5344734291600294,0.7056603770898447,2.386746657993817
1.7782697515282826,1.850661711112197,6.506795287374282,49199.52396272203,10.486303850069921,0.17324623102685788,0.22896880838518183,0.7735915524640476
0.3944521341762173,0.9333515800032273,2.2698503539092947,47214.63793442248,3.836874116657845,0.12039580135320417,0.14898429062035495,0.5248139039265468
1.6971323015476745,0.3955846511315555,4.436331761561674,33930.38812901391,6.047197656915755,0.27190908608583003,0.3714734922399111,1.1506687482462818
1.875894912362775,1.6482478791808859,6.438608293220475,22200.302580686417,10.18350236250228,0.26107917139509945,0.3482569273726282,1.163550538554931
0.5784751505607033,1.0412178707935456,2.785142329256225,4599.8933218011225,4.680329000591576,0.012050330465109354,0.015287035454486026,0.05328060931548067
1.595311313300616,0.5563162639067687,4.3870148125201505,4977.715461263161,6.217428127001787,0.3483723495747046,0.47559168166743776,1.5006461027804587
0.02781205254506447,0.782261580610293,1.5675678118448038,23112.404172246388,2.3408208023891306,0.8385517677077889,0.8911332523408363,3.144917682851272
0.11874273304909622,1.4935377547423494,3.0151151500447133,27833.825551829254,4.658909450501815,0.11827718384523135,0.12907036703814018,0.45761984989408194
0.09138717664524498,1.9794810620060863,3.971752487638531,44899.59125914527,5.984062748914395,0.3931610672881351,0.4206207688071598,1.4863218078253593
0.524229159869597,1.6464179436184025,3.7283690729529817,2285.4709951653144,6.27238770221447,0.07797520238039653,0.09396058966278656,0.3332972008866944
0.371652091463496,0.4280582141991942,1.4193070789090485,29506.106337999405,2.3108745214801045,0.7072510819199942,0.9287947290035987,3.1583939530644427
0.9570554328045309,0.33516723455494635,2.633550771025871,4415.747796230158,3.734057716818076,0.7421990481528176,1.0132096923957006,3.1977097065602185
1.1430272041194234,1.0480221611675022,3.983535132709489,8487.079380992396,6.331342884656809,0.03765799759079353,0.05012404456113735,0.16794395734745693
0.33457931517198913,0.9875480082370307,2.2666452448418917,15466.984222406641,3.8204713934318755,0.06913684463781337,0.08379529936039802,0.2968865164077575
1.1699032656293944,1.695578115205512,4.987989345641796,14734.894896064612,8.280208305252549,0.23072626260798437,0.2980122615650386,1.0273120421952202
1.2700908718041046,0.6405432209413937,3.734569657321836,23029.484062107498,5.521043824909641,0.35128353162351394,0.4773979273783034,1.5381985414065784
0.7233727485713382,0.656734608643462,2.5119863741945108,35937.13574174517,3.9880127917704096,0.20977019774196995,0.27935370475368104,0.9353789937934065
0.03997867115749143,0.9848350249146482,1.9746238150125417,43984.557409981724,2.961342179471818,0.8484179377393403,0.9045110143392495,3.1941098473666103
0.3512684554482337,0.8786893913777811,2.102828388649208,33187.606167915335,3.5541348293211965,0.7083401396083924,0.8719848585268878,3.076848676432718
0.0002940328691583005,1.7231781768566954,3.446589156048778,36291.392733396846,4.980213446958887,0.18744658196080594,0.19452551008333285,0.6830881754618114
1.3886334126733149,0.13039628486025245,3.4116538967547876,20769.394853018573,4.38944827963873,0.5824293831149857,0.7924549137799861,2.391396417601145
0.42339496958560385,1.4710465822017058,3.266784192372996,23974.181530148537,5.474253218268406,0.07928330001441272,0.09464891541668093,0.3362614501726433
0.15000122667200233,1.6859210274754641,3.411327000708378,49633.990510543066,5.305153541832325,0.4069098014674294,0.4464040851780073,1.5839482579027118
0.15181346761847392,1.430774886881887,2.9088837847450257,25861.155943634298,4.573109888053619,0.22351807920747221,0.24749294038382458,0.8792137888402173
0.40290178170121327,0.4306664709248318,1.4904621089396306,6878.348157258848,2.408711783839114,0.23154649141027234,0.3055252900639744,1.034028872657245
0.31691015180449233,1.7132882126295308,3.5927596978438503,33382.36091172681,5.866541472204583,0.30043229035441327,0.3453236694281373,1.2298159890121116
1.8672202329564729,1.3058111888366961,5.958088422607984,24553.418510498897,9.16891706478386,0.22240557664826713,0.29956776856480044,0.985713446184108
0.5282033772833277,1.5413426807161492,3.546952470412533,44618.640859373045,5.980242123422901,0.3469069289331019,0.4209093130676434,1.490925331923656
1.8896568366697373,0.7973085660020216,5.363763722688313,49550.45587287064,7.764361475851531,0.34426593944877104,0.4691709786964712,1.4958078840531686
1.6556473584467428,1.2700793857327703,5.432062931776029,31331.615045723476,8.454295689402715,0.06734733713531137,0.09038994520909943,0.2992661838560783
1.602989626733187,1.6163996225189383,5.7918815699404,33205.85062417125,9.302874476095896,0.17967128499142904,0.23790179722966306,0.8021222213381951
0.46673901261372563,1.0450075694044887,2.5851085671130307,3512.2892052935167,4.368402701055962,0.29470828961788753,0.3665692123498516,1.2889117847593776
1.3582846508733515,1.888954763737847,5.669712311253914,11316.655251846641,9.383351415172456,0.15450666738571903,0.2002026625838068,0.688541980647675
1.5930978789637966,1.8953560952118271,6.172203932445704,43823.71984687751,10.080374544624691,0.06711354532574382,0.08794599326009882,0.2996678164297951
0.5542938641919264,0.21284027454720333,1.547784455860113,28796.733201970874,2.2167411414073928,1.0228541515955547,1.3953576973554722,4.4253735038848205
1.0295163951395756,0.9029736780728774,3.531386317644588,24512.8905595956,5.5841997302968736,0.27383235080877955,0.3653006338598533,1.2203498219344
0.5670457402499625,1.5721259634689466,3.6620711171931077,6866.366158312375,6.181435142438147,0.3428120800857715,0.4179467808792911,1.4787365665655925
0.04613474296468412,0.5308210781339675,1.07351483425472,40034.426254008504,1.6671943547001573,1.0210130468736398,1.118831874520671,3.969243869355058
0.27528654147628906,0.2841683306014233,1.0039834833950496,23947.066887876103,1.6166229203847697,0.5638885821015424,0.7456181949052156,2.5178057050052054
1.2318182528993056,1.7188160073624286,5.150530259685735,39885.550867528604,8.526269432769146,0.019408516250635187,0.025142252484308056,0.08648630839031524
1.297056037502062,0.5262752275776565,3.6560707467814537,37641.76915642356,5.268770121948849,0.007945498964968092,0.01083314443119302,0.03446196416127479
0.06299316946700295,1.0986933412445037,2.2082356831868397,16000.54809010562,3.356855276893086,0.49426747489530265,0.5324175701665775,1.8836969306937252
0.7996310083278093,0.3028636839378278,2.227800395247588,23734.290634365414,3.1858122577413073,0.5083227706328617,0.6935282318217487,2.197887684141874
1.7763723275098602,1.9082007071707987,6.584853286955979,20054.30357696773,10.647087936821881,0.17965316435936382,0.23697996358741374,0.8022971581025206
0.18615199091068213,0.923351819037262,1.9521484420803854,4237.154886394007,3.2060660813521147,0.5136874017939103,0.5945237081488164,2.117252751553401
1.8447408972308954,1.5925091067191186,6.292753684821677,12655.439521799137,9.932413527545805,0.2667557844747633,0.3561363535995513,1.1884732174843389
1.638412218683115,0.6002389469980209,4.540196101490902,35183.31794148567,6.468894929350413,0.3739651340594582,0.5103560767943912,1.614507663321649
1.747718889435089,0.2654439597684932,4.406788135499081,43278.52762976985,5.817314973772925,0.4507281301702985,0.6148143245149752,1.87666824285553
0.26284967610192944,1.1535653286771597,2.472894018321018,34472.742478198146,4.092928805852468,0.5168419814240537,0.6043310021015343,2.1514073935997553
1.7607263301570535,1.5568130721743414,6.056738584390569,6036.430949431442,9.586493039498713,0.14048012511437555,0.18732981705462495,0.6261446799809814
0.3692514748960498,0.8143805431707378,2.0243541601283166,13547.43999061972,3.4202698827182094,0.3294481711517739,0.4103516478154763,1.4420955217968676
0.27333238772644264,0.9575318826951433,2.123282690616107,10719.259787733212,3.55675406678536,0.10676399488163375,0.1273593715986088,0.452521327557044
0.02851205252106026,0.4567070916692435,0.9187445355834956,5272.834838908359,1.4021084256432275,1.77456218166687,1.9173747020347895,6.787253521023749
0.8607763186482242,0.9211670490960788,3.1858223367568774,1950.6224702437758,5.149174017242136,0.002448016773480762,0.00322992363201561,0.010932269306803553
1.9412929381016075,1.6392599398514152,6.572081416128929,10541.793589167475,10.346507178763492,0.12216498852037269,0.16327005695093472,0.5440488823510259
0.9481283686729305,0.7077520833105193,3.084588943778538,19828.163026037477,4.784897631064318,0.16335402371376265,0.21948709660090976,0.7253599667406028
0.5997639450996644,1.6001195543997775,3.7635590580632945,11313.196633499236,6.356870348197659,0.11968342109697515,0.14644356386701027,0.5176416179995039
1.6843151109166257,1.150224920825278,5.338079254092171,26011.970283656683,8.190798959427125,0.20334915422674166,0.2741294382353266,0.9005879984352118
0.48727116095343326,0.41093456573319,1.6488985103580962,30207.924668011055,2.5954907847877924,0.4703796820892665,0.6286868890105878,2.0947328053812364
1.952068134118315,0.5909889179186025,5.261461611319177,32691.99267728012,7.348518215417354,0.12461509795697447,0.17022907910766438,0.5333709828806673
0.37776727266447496,1.9615501916727696,4.128519256925565,13974.056738493668,6.759784246507577,0.11848899261644749,0.13662935012870586,0.48658882308158896
0.9777701688564759,1.5576280248605885,4.386450121246711,47089.23756488232,7.326386875568242,0.292043314388951,0.37435205903145974,1.2970117668337908
0.10941367049779993,0.9870655272981743,2.0097022666102466,24768.294559392692,3.168429647056996,0.613641882258702,0.6811528458510862,2.4204749714231575
0.3051147701091579,0.6519646913759782,1.6376127584804068,37789.62654950862,2.7656146568515316,0.6201090339852865,0.7746471210901491,2.7192113435423373
0.6530536641571689,1.0590076550601704,2.958991990948409,25143.65505698026,4.947240086534136,0.26777824680325185,0.3427421310494644,1.1885725685464124
0.2860326658632839,0.49256431986832694,1.3414754019844362,20438.15388662582,2.2498646373408677,0.4466305575228101,0.5687669515410653,1.9782434348282134
0.4179513512619639,1.4903469511784433,3.294529715658993,21274.42406731713,5.514294232881137,0.3262530031549986,0.38855972467291006,1.3808998937337367
0.180045356716102,1.409624060751701,2.8862286535796278,45560.93482602143,4.593571607604272,0.10724286121702235,0.12006800318385492,0.42703199565698824
0.4322017221697394,1.407092100939628,3.163287007332319,19270.946031105756,5.314896160823886,0.3727228520151416,0.4476345836687832,1.5888120737030091
0.13730642704159468,0.518616173987793,1.1355701584654536,11564.302792771474,1.895379884500682,0.6754693429363691,0.8002901980408691,2.8459458752729585
0.664675790217073,1.0622470806806739,2.987163553582012,4578.275110207659,4.990184613927558,0.1958373544854862,0.2509653156172105,0.8696585670408382
0.9406528635907101,0.4767428733880419,2.768826310803348,39848.58799012671,4.095762768397134,0.2751520445520422,0.3738985818825077,1.2050833743570286
1.5076570865193613,0.33883197850942404,3.9265252867393134,43715.11314275501,5.3356878163876456,0.20781583650226818,0.2838917077887672,0.8781103130893622
0.13786162947371605,1.0238145033519712,2.1015385239206217,15350.386990228391,3.356825288543155,0.19364887195365857,0.21754796021515405,0.7739522501480436
1.8717680099789793,0.3567087240056954,4.801561208007953,18843.43059856985,6.43949448920462,0.17395268479262763,0.23751600806796908,0.7302256031226518
1.4618071275072733,1.3105045109314677,5.053282040220684,24645.950122183716,8.010981333496767,0.1535344417537244,0.20459555243739302,0.684485760664092
0.4578012301601302,1.5516832633464532,3.4615015546017998,25711.812916551775,5.806685851702874,0.2752834681312741,0.3293834588097015,1.1698104442680561
1.3331565322249086,0.652020047239809,3.894625379669856,5984.7667997589015,5.73644474210016,0.43912300274720834,0.5971150960898581,1.9203344157778368
0.6034860947031648,0.7178696834186895,2.3379411336754794,22587.946784231357,3.81824190566101,0.11971668209314267,0.15687917209330668,0.53454589710412
1.6628458422923889,1.977841422135356,6.4417046147357215,35840.45288970924,10.52027387976236,0.11360029768580868,0.14886503956261166,0.5072359463467273
1.4021436225822803,1.606249291709962,5.34201472926074,6165.961295192986,8.693171123354945,0.06993865730594206,0.09187925306306875,0.3123321798945392
1.2906375783467894,0.4778246198122449,3.5824892903558654,31694.935107174144,5.110218296535272,0.37994429497941185,0.51847348381724,1.641105077845587
0.7700839130590142,1.724170712678083,4.265211857602203,48941.24222281349,7.207496794631016,0.02681248692663843,0.033350398024762216,0.11726492264607931
0.9923087678416762,1.9012386502807666,4.9641620482683635,13388.67443982558,8.361309036388958,0.2735417670700175,0.3451062452576019,1.206146601670993
0.9477206694707547,1.0352217440091116,3.5377644901114604,40543.2857826379,5.729988807728631,0.469689646886984,0.6189221794144607,2.097611771364232
1.5983778416250387,0.26212013161696546,4.052052655750632,33819.24504459667,5.376168511504324,0.17626443854873286,0.2405209940087779,0.7358505298575887
0.1515409550503768,0.7559633384133795,1.5973330594803214,33588.33645117539,2.622360291031188,0.7912095924548319,0.9152938687333321,3.259620854110335
